facet	value	count
annotation_class	GO:0010026	193
annotation_class	GO:0010158	193
annotation_class	GO:0016922	193
annotation_class	GO:0030863	193
annotation_class	GO:0033260	193
annotation_class	GO:0048168	193
annotation_class	GO:0052816	193
annotation_class	GO:0060170	193
annotation_class	GO:0065002	193
annotation_class	GO:0071973	193
annotation_class	GO:0071986	193
annotation_class	GO:0001729	192
annotation_class	GO:0007342	192
annotation_class	GO:0035418	192
annotation_class	GO:0044539	192
annotation_class	GO:0048038	192
annotation_class	GO:0048254	192
annotation_class	GO:0051601	192
annotation_class	GO:0070761	192
annotation_class	GO:0097431	192
annotation_class	GO:0000703	191
annotation_class	GO:0006740	191
annotation_class	GO:0019632	191
annotation_class	GO:0050431	191
annotation_class	GO:0170036	191
annotation_class	GO:1990498	191
annotation_class	GO:0005761	190
annotation_class	GO:0006098	190
annotation_class	GO:0007041	190
annotation_class	GO:0008615	190
annotation_class	GO:0015798	190
annotation_class	GO:0019788	190
annotation_class	GO:0034088	190
annotation_class	GO:0050265	190
annotation_class	GO:0071819	190
annotation_class	GO:0004061	189
annotation_class	GO:0004128	189
annotation_class	GO:0004350	189
annotation_class	GO:0005366	189
annotation_class	GO:0008352	189
annotation_class	GO:0010078	189
annotation_class	GO:0010492	189
annotation_class	GO:0031405	189
annotation_class	GO:0031638	189
annotation_class	GO:0032933	189
annotation_class	GO:0042110	189
annotation_class	GO:0042470	189
annotation_class	GO:0071565	189
annotation_class	GO:0004530	188
annotation_class	GO:0006548	188
annotation_class	GO:0006771	188
annotation_class	GO:0008531	188
annotation_class	GO:0009398	188
annotation_class	GO:0015184	188
annotation_class	GO:0022850	188
annotation_class	GO:0048193	188
annotation_class	GO:0061061	188
annotation_class	GO:0140410	188
annotation_class	GO:2000042	188
annotation_class	GO:0000995	187
annotation_class	GO:0004105	187
annotation_class	GO:0004484	187
annotation_class	GO:0006626	187
annotation_class	GO:0007198	187
annotation_class	GO:0008298	187
annotation_class	GO:0009361	187
annotation_class	GO:0016784	187
annotation_class	GO:0031397	187
annotation_class	GO:0033185	187
annotation_class	GO:0097228	187
annotation_class	GO:2000234	187
annotation_class	GO:0004333	186
annotation_class	GO:0005971	186
annotation_class	GO:0006382	186
annotation_class	GO:0015183	186
annotation_class	GO:0015204	186
annotation_class	GO:0019310	186
annotation_class	GO:0043546	186
annotation_class	GO:0043626	186
annotation_class	GO:0050113	186
annotation_class	GO:0070449	186
annotation_class	GO:0001917	185
annotation_class	GO:0003726	185
annotation_class	GO:0004021	185
annotation_class	GO:0004799	185
annotation_class	GO:0004971	185
annotation_class	GO:0005991	185
annotation_class	GO:0006071	185
annotation_class	GO:0007009	185
annotation_class	GO:0009432	185
annotation_class	GO:0016035	185
annotation_class	GO:0046167	185
annotation_class	GO:1903189	185
annotation_class	GO:0000009	184
annotation_class	GO:0001181	184
annotation_class	GO:0001522	184
annotation_class	GO:0004515	184
annotation_class	GO:0008686	184
annotation_class	GO:0008897	184
annotation_class	GO:0032045	184
annotation_class	GO:0034361	184
annotation_class	GO:0034432	184
annotation_class	GO:0046905	184
annotation_class	GO:0048010	184
annotation_class	GO:0097720	184
annotation_class	GO:1904659	184
annotation_class	GO:2000786	184
annotation_class	GO:0003691	183
annotation_class	GO:0004306	183
annotation_class	GO:0004419	183
annotation_class	GO:0004657	183
annotation_class	GO:0019646	183
annotation_class	GO:0022618	183
annotation_class	GO:0046951	183
annotation_class	GO:0048250	183
annotation_class	GO:0055074	183
annotation_class	GO:0070273	183
annotation_class	GO:0071568	183
annotation_class	GO:0090114	183
annotation_class	GO:0003960	182
annotation_class	GO:0006046	182
annotation_class	GO:0042799	182
annotation_class	GO:0043542	182
annotation_class	GO:0047746	182
annotation_class	GO:0051058	182
annotation_class	GO:0072334	182
annotation_class	GO:0098882	182
annotation_class	GO:2000643	182
annotation_class	GO:0000212	181
annotation_class	GO:0004106	181
annotation_class	GO:0004146	181
annotation_class	GO:0004612	181
annotation_class	GO:0004777	181
annotation_class	GO:0006101	181
annotation_class	GO:0006592	181
annotation_class	GO:0006694	181
annotation_class	GO:0008179	181
annotation_class	GO:0017071	181
annotation_class	GO:0032809	181
annotation_class	GO:0040037	181
annotation_class	GO:0098793	181
annotation_class	GO:0000178	180
annotation_class	GO:0002009	180
annotation_class	GO:0003852	180
annotation_class	GO:0003973	180
annotation_class	GO:0005223	180
annotation_class	GO:0005890	180
annotation_class	GO:0008623	180
annotation_class	GO:0016907	180
annotation_class	GO:0044732	180
annotation_class	GO:0004046	179
annotation_class	GO:0004861	179
annotation_class	GO:0008235	179
annotation_class	GO:0030155	179
annotation_class	GO:0030942	179
annotation_class	GO:0048179	179
annotation_class	GO:0071261	179
annotation_class	GO:1990559	179
annotation_class	GO:0001640	178
annotation_class	GO:0004379	178
annotation_class	GO:0004588	178
annotation_class	GO:0004972	178
annotation_class	GO:0005222	178
annotation_class	GO:0006282	178
annotation_class	GO:0007323	178
annotation_class	GO:0007548	178
annotation_class	GO:0008074	178
annotation_class	GO:0015117	178
annotation_class	GO:0015709	178
annotation_class	GO:0015811	178
annotation_class	GO:0019676	178
annotation_class	GO:0030553	178
annotation_class	GO:0038039	178
annotation_class	GO:0047334	178
annotation_class	GO:0050152	178
annotation_class	GO:0050811	178
annotation_class	GO:0051793	178
annotation_class	GO:0070482	178
annotation_class	GO:0072534	178
annotation_class	GO:1904423	178
annotation_class	GO:0000213	177
annotation_class	GO:0004462	177
annotation_class	GO:0007026	177
annotation_class	GO:0008720	177
annotation_class	GO:0035513	177
annotation_class	GO:0046901	177
annotation_class	GO:0048219	177
annotation_class	GO:0048564	177
annotation_class	GO:0140206	177
annotation_class	GO:1990180	177
annotation_class	GO:0004152	176
annotation_class	GO:0008327	176
annotation_class	GO:0015140	176
annotation_class	GO:0015230	176
annotation_class	GO:0051256	176
annotation_class	GO:0071074	176
annotation_class	GO:0071423	176
annotation_class	GO:0004311	175
annotation_class	GO:0004368	175
annotation_class	GO:0004489	175
annotation_class	GO:0004654	175
annotation_class	GO:0004795	175
annotation_class	GO:0009107	175
annotation_class	GO:0009695	175
annotation_class	GO:0016104	175
annotation_class	GO:0016176	175
annotation_class	GO:0016525	175
annotation_class	GO:0016992	175
annotation_class	GO:0030311	175
annotation_class	GO:0042300	175
annotation_class	GO:0051496	175
annotation_class	GO:0001503	174
annotation_class	GO:0004337	174
annotation_class	GO:0004476	174
annotation_class	GO:0004616	174
annotation_class	GO:0009975	174
annotation_class	GO:0016744	174
annotation_class	GO:0019695	174
annotation_class	GO:0035735	174
annotation_class	GO:0045071	174
annotation_class	GO:0045216	174
annotation_class	GO:0045337	174
annotation_class	GO:0045899	174
annotation_class	GO:0051026	174
annotation_class	GO:0051645	174
annotation_class	GO:0051762	174
annotation_class	GO:0055091	174
annotation_class	GO:0061574	174
annotation_class	GO:0102843	174
annotation_class	GO:0120330	174
annotation_class	GO:1901673	174
annotation_class	GO:0004072	173
annotation_class	GO:0006651	173
annotation_class	GO:0007528	173
annotation_class	GO:0008240	173
annotation_class	GO:0016628	173
annotation_class	GO:0030119	173
annotation_class	GO:0031045	173
annotation_class	GO:1990298	173
annotation_class	GO:2001125	173
annotation_class	GO:0003007	172
annotation_class	GO:0003720	172
annotation_class	GO:0004161	172
annotation_class	GO:0005901	172
annotation_class	GO:0006011	172
annotation_class	GO:0015187	172
annotation_class	GO:0016263	172
annotation_class	GO:0016807	172
annotation_class	GO:0030097	172
annotation_class	GO:0045931	172
annotation_class	GO:0086091	172
annotation_class	GO:0001822	171
annotation_class	GO:0002227	171
annotation_class	GO:0002953	171
annotation_class	GO:0003983	171
annotation_class	GO:0004465	171
annotation_class	GO:0004965	171
annotation_class	GO:0005432	171
annotation_class	GO:0006337	171
annotation_class	GO:0008301	171
annotation_class	GO:0009630	171
annotation_class	GO:0016554	171
annotation_class	GO:0017077	171
annotation_class	GO:0031489	171
annotation_class	GO:0035025	171
annotation_class	GO:0042256	171
annotation_class	GO:0043124	171
annotation_class	GO:0045022	171
annotation_class	GO:0051028	171
annotation_class	GO:0070292	171
annotation_class	GO:0140297	171
annotation_class	GO:1903292	171
annotation_class	GO:0001680	170
annotation_class	GO:0004512	170
annotation_class	GO:0004637	170
annotation_class	GO:0004641	170
annotation_class	GO:0005539	170
annotation_class	GO:0006021	170
annotation_class	GO:0008597	170
annotation_class	GO:0015421	170
annotation_class	GO:0016531	170
annotation_class	GO:0032486	170
annotation_class	GO:0042651	170
annotation_class	GO:0046084	170
annotation_class	GO:0048477	170
annotation_class	GO:0140374	170
annotation_class	GO:1903457	170
annotation_class	GO:1990423	170
annotation_class	GO:0002115	169
annotation_class	GO:0004452	169
annotation_class	GO:0009240	169
annotation_class	GO:0032233	169
annotation_class	GO:0035243	169
annotation_class	GO:0042284	169
annotation_class	GO:0045739	169
annotation_class	GO:0098876	169
annotation_class	GO:1900458	169
annotation_class	GO:2000045	169
annotation_class	GO:0006528	168
annotation_class	GO:0015036	168
annotation_class	GO:0016242	168
annotation_class	GO:0031526	168
annotation_class	GO:0042790	168
annotation_class	GO:0043236	168
annotation_class	GO:0051968	168
annotation_class	GO:0080048	168
annotation_class	GO:0000493	167
annotation_class	GO:0000819	167
annotation_class	GO:0004422	167
annotation_class	GO:0005068	167
annotation_class	GO:0008310	167
annotation_class	GO:0016586	167
annotation_class	GO:0017022	167
annotation_class	GO:0018773	167
annotation_class	GO:0032263	167
annotation_class	GO:0032264	167
annotation_class	GO:0036071	167
annotation_class	GO:0043291	167
annotation_class	GO:0046921	167
annotation_class	GO:0047238	167
annotation_class	GO:0060397	167
annotation_class	GO:0070095	167
annotation_class	GO:0071821	167
annotation_class	GO:0090385	167
annotation_class	GO:0090443	167
annotation_class	GO:0004309	166
annotation_class	GO:0005982	166
annotation_class	GO:0015120	166
annotation_class	GO:0015217	166
annotation_class	GO:0015938	166
annotation_class	GO:0032476	166
annotation_class	GO:0051168	166
annotation_class	GO:0071917	166
annotation_class	GO:0004590	165
annotation_class	GO:0006361	165
annotation_class	GO:0008893	165
annotation_class	GO:0019104	165
annotation_class	GO:0036002	165
annotation_class	GO:0051642	165
annotation_class	GO:0080022	165
annotation_class	GO:0000373	164
annotation_class	GO:0000931	164
annotation_class	GO:0004797	164
annotation_class	GO:0004866	164
annotation_class	GO:0006399	164
annotation_class	GO:0033065	164
annotation_class	GO:0046104	164
annotation_class	GO:0048384	164
annotation_class	GO:0051500	164
annotation_class	GO:0070370	164
annotation_class	GO:0090071	164
annotation_class	GO:1902626	164
annotation_class	GO:0003934	163
annotation_class	GO:0004516	163
annotation_class	GO:0005993	163
annotation_class	GO:0006693	163
annotation_class	GO:0015234	163
annotation_class	GO:0016180	163
annotation_class	GO:0044853	163
annotation_class	GO:0045954	163
annotation_class	GO:0052837	163
annotation_class	GO:0060291	163
annotation_class	GO:0098797	163
annotation_class	GO:1904293	163
annotation_class	GO:1990879	163
annotation_class	GO:1990918	163
annotation_class	GO:0000050	162
annotation_class	GO:0000053	162
annotation_class	GO:0001727	162
annotation_class	GO:0003919	162
annotation_class	GO:0004055	162
annotation_class	GO:0006747	162
annotation_class	GO:0008494	162
annotation_class	GO:0035497	162
annotation_class	GO:0035658	162
annotation_class	GO:0044666	162
annotation_class	GO:0046100	162
annotation_class	GO:0071111	162
annotation_class	GO:1990281	162
annotation_class	GO:0004491	161
annotation_class	GO:0005548	161
annotation_class	GO:0006666	161
annotation_class	GO:0010374	161
annotation_class	GO:0015744	161
annotation_class	GO:0016423	161
annotation_class	GO:0030307	161
annotation_class	GO:0034455	161
annotation_class	GO:0047560	161
annotation_class	GO:0004555	160
annotation_class	GO:0016504	160
annotation_class	GO:0030659	160
annotation_class	GO:0034504	160
annotation_class	GO:0035094	160
annotation_class	GO:0036424	160
annotation_class	GO:0060041	160
annotation_class	GO:0071031	160
annotation_class	GO:0097510	160
annotation_class	GO:0003937	159
annotation_class	GO:0004643	159
annotation_class	GO:0008307	159
annotation_class	GO:0009786	159
annotation_class	GO:0009867	159
annotation_class	GO:0010569	159
annotation_class	GO:0016081	159
annotation_class	GO:0019228	159
annotation_class	GO:0019354	159
annotation_class	GO:0030512	159
annotation_class	GO:0033857	159
annotation_class	GO:0045956	159
annotation_class	GO:0060261	159
annotation_class	GO:0070772	159
annotation_class	GO:0110104	159
annotation_class	GO:1901096	159
annotation_class	GO:1901255	159
annotation_class	GO:2000377	159
annotation_class	GO:0003990	158
annotation_class	GO:0004062	158
annotation_class	GO:0004642	158
annotation_class	GO:0005740	158
annotation_class	GO:0006545	158
annotation_class	GO:0006581	158
annotation_class	GO:0008525	158
annotation_class	GO:0008732	158
annotation_class	GO:0008835	158
annotation_class	GO:0015137	158
annotation_class	GO:0016780	158
annotation_class	GO:0019213	158
annotation_class	GO:0019262	158
annotation_class	GO:0030690	158
annotation_class	GO:0030691	158
annotation_class	GO:0045025	158
annotation_class	GO:0048675	158
